CODE;DATE;BREVETS
US;2002-01-01;4239598
US;2003-01-01;4582039
US;2004-01-01;4938982
US;2005-01-01;5329715
US;2006-01-01;5755681
US;2007-01-01;6211835
US;2008-01-01;6668156
US;2009-01-01;7124262
US;2010-01-01;7614488
US;2011-01-01;8118070
US;2012-01-01;8660885
US;2013-01-01;9232497
US;2014-01-01;9811299
US;2015-01-01;10400709
US;2016-01-01;11006280
US;2017-01-01;11613236
US;2018-01-01;12210377
W2;1980-01-01;0
W2;1981-01-01;0
W2;1982-01-01;0
W2;1983-01-01;0
W2;1984-01-01;0
W2;1985-01-01;0
W2;1986-01-01;0
W2;1987-01-01;0
W2;1988-01-01;0
W2;1989-01-01;0
W2;1990-01-01;0
W2;1991-01-01;0
W2;1992-01-01;0
W2;1993-01-01;0
W2;1994-01-01;0
W2;1995-01-01;0
W2;1996-01-01;0
W2;1997-01-01;116100
W2;1998-01-01;257900
W2;1999-01-01;404800
W2;2000-01-01;560200
W2;2001-01-01;732200
W2;2002-01-01;915900
W2;2003-01-01;1123800
W2;2004-01-01;1356400
W2;2005-01-01;1642900
W2;2006-01-01;1977700
W2;2007-01-01;2356400
W2;2008-01-01;2792500
W2;2009-01-01;3239500
W2;2010-01-01;3767300
W2;2011-01-01;4435900
W2;2012-01-01;5240000
W2;2013-01-01;6218400
W2;2014-01-01;7297900
W2;2015-01-01;8558400
W2;2016-01-01;10048500
W2;2017-01-01;11576700
W2;2018-01-01;13259800
UY;1980-01-01;283
UY;1981-01-01;581
UY;1982-01-01;787
UY;1983-01-01;1001
UY;1984-01-01;1191
UY;1985-01-01;1359
UY;1986-01-01;1522
UY;1987-01-01;1657
UY;1988-01-01;1829
UY;1989-01-01;1963
UY;1990-01-01;1963
UY;1991-01-01;2134
UY;1992-01-01;2313
UY;1993-01-01;2489
UY;1994-01-01;2658
UY;1995-01-01;2914
UY;1996-01-01;3121
UY;1997-01-01;3523
UY;1998-01-01;4019
UY;1999-01-01;4571
UY;2000-01-01;5187
UY;2001-01-01;5782
UY;2002-01-01;6278
UY;2003-01-01;6827
UY;2004-01-01;7378
UY;2005-01-01;7991
UY;2006-01-01;8747
UY;2007-01-01;9521
UY;2008-01-01;10260
UY;2009-01-01;11040
UY;2010-01-01;11824
UY;2011-01-01;12511
UY;2012-01-01;13211
UY;2013-01-01;13211
UY;2014-01-01;13887
UY;2015-01-01;14445
UY;2016-01-01;14445
UY;2017-01-01;14968
UY;2018-01-01;14968
UZ;1980-01-01;0
UZ;1981-01-01;0
UZ;1982-01-01;0
UZ;1983-01-01;0
UZ;1984-01-01;0
UZ;1985-01-01;0
UZ;1986-01-01;0
UZ;1987-01-01;0
UZ;1988-01-01;0
UZ;1989-01-01;0
UZ;1990-01-01;0
UZ;1991-01-01;0
UZ;1992-01-01;0
UZ;1993-01-01;2431
UZ;1994-01-01;3556
UZ;1995-01-01;4614
UZ;1996-01-01;5581
UZ;1997-01-01;6763
UZ;1998-01-01;7484
UZ;1999-01-01;8612
UZ;2000-01-01;9580
UZ;2001-01-01;10826
UZ;2002-01-01;11744
UZ;2003-01-01;12846
UZ;2004-01-01;13324
UZ;2005-01-01;13768
UZ;2006-01-01;14277
UZ;2007-01-01;14799
UZ;2008-01-01;15247
UZ;2009-01-01;15659
UZ;2010-01-01;16291
UZ;2011-01-01;16847
UZ;2012-01-01;17357
UZ;2013-01-01;17914
UZ;2014-01-01;18482
UZ;2015-01-01;18989
UZ;2016-01-01;19544
UZ;2017-01-01;20097
UZ;2018-01-01;20747
VE;1980-01-01;2067
VE;1981-01-01;4223
VE;1982-01-01;6290
VE;1983-01-01;8397
VE;1984-01-01;10631
VE;1985-01-01;12161
VE;1986-01-01;13735
VE;1987-01-01;15416
VE;1988-01-01;15416
VE;1989-01-01;16783
VE;1990-01-01;18135
VE;1991-01-01;19496
VE;1992-01-01;21036
VE;1993-01-01;22711
VE;1994-01-01;24440
VE;1995-01-01;24440
VE;1996-01-01;26444
VE;1997-01-01;28968
VE;1998-01-01;28968
VE;1999-01-01;28968
VE;2000-01-01;31316
VE;2001-01-01;31316
VE;2002-01-01;33533
VE;2003-01-01;35602
VE;2004-01-01;37559
VE;2005-01-01;39912
VE;2006-01-01;42452
VE;2007-01-01;44994
VE;2008-01-01;47370
VE;2009-01-01;49481
VE;2010-01-01;51324
VE;2011-01-01;52949
VE;2012-01-01;54475
VE;2013-01-01;55938
VE;2014-01-01;57370
VE;2015-01-01;58345
VE;2016-01-01;58940
VE;2017-01-01;59374
VE;2018-01-01;59374
VN;1980-01-01;0
VN;1981-01-01;0
VN;1982-01-01;0
VN;1983-01-01;0
VN;1984-01-01;52
VN;1985-01-01;55
VN;1986-01-01;64
VN;1987-01-01;64
VN;1988-01-01;86
VN;1989-01-01;148
VN;1990-01-01;223
VN;1991-01-01;285
VN;1992-01-01;368
VN;1993-01-01;593
VN;1994-01-01;885
VN;1995-01-01;1567
VN;1996-01-01;2533
VN;1997-01-01;3797
VN;1998-01-01;4902
VN;1999-01-01;6044
VN;2000-01-01;7283
VN;2001-01-01;8569
VN;2002-01-01;9780
VN;2003-01-01;10930
VN;2004-01-01;12361
VN;2005-01-01;14308
VN;2006-01-01;16474
VN;2007-01-01;19334
VN;2008-01-01;22533
VN;2009-01-01;25423
VN;2010-01-01;29005
VN;2011-01-01;32565
VN;2012-01-01;36370
VN;2013-01-01;40365
VN;2014-01-01;44812
VN;2015-01-01;49845
VN;2016-01-01;55073
VN;2017-01-01;60455
VN;2018-01-01;66526
WD;1980-01-01;0
WD;1981-01-01;0
WD;1982-01-01;0
WD;1983-01-01;0
WD;1984-01-01;0
WD;1985-01-01;921800
WD;1986-01-01;1869500
WD;1987-01-01;2864400
WD;1988-01-01;3874100
WD;1989-01-01;4888500
WD;1990-01-01;5886000
WD;1991-01-01;6774200
WD;1992-01-01;7717800
WD;1993-01-01;8661100
WD;1994-01-01;9603900
WD;1995-01-01;10651900
WD;1996-01-01;11740400
WD;1997-01-01;12903600
WD;1998-01-01;14118600
WD;1999-01-01;15387200
WD;2000-01-01;16764700
WD;2001-01-01;18221500
WD;2002-01-01;19665500
WD;2003-01-01;21149400
WD;2004-01-01;22717600
WD;2005-01-01;24420800
WD;2006-01-01;26212500
WD;2007-01-01;28087200
WD;2008-01-01;30017200
WD;2009-01-01;31873100
WD;2010-01-01;33870500
WD;2011-01-01;36028700
WD;2012-01-01;38385200
WD;2013-01-01;40941300
WD;2014-01-01;43613500
WD;2015-01-01;46492100
WD;2016-01-01;49609600
WD;2017-01-01;52771900
WD;2018-01-01;56098200
YE;1980-01-01;0
YE;1981-01-01;0
YE;1982-01-01;0
YE;1983-01-01;0
YE;1984-01-01;0
YE;1985-01-01;0
YE;1986-01-01;0
YE;1987-01-01;0
YE;1988-01-01;0
YE;1989-01-01;0
YE;1990-01-01;0
YE;1991-01-01;0
YE;1992-01-01;0
YE;1993-01-01;0
YE;1994-01-01;0
YE;1995-01-01;0
YE;1996-01-01;0
YE;1997-01-01;0
YE;1998-01-01;23
YE;1999-01-01;62
YE;2000-01-01;91
YE;2001-01-01;115
YE;2002-01-01;143
YE;2003-01-01;172
YE;2004-01-01;209
YE;2005-01-01;252
YE;2006-01-01;300
YE;2007-01-01;335
YE;2008-01-01;420
YE;2009-01-01;492
YE;2010-01-01;567
YE;2011-01-01;611
YE;2012-01-01;696
YE;2013-01-01;776
YE;2014-01-01;829
YE;2015-01-01;859
YE;2016-01-01;891
YE;2017-01-01;919
YE;2018-01-01;919
YU;1980-01-01;3358
YU;1981-01-01;6514
YU;1982-01-01;9498
YU;1983-01-01;12030
YU;1984-01-01;14287
YU;1985-01-01;16359
YU;1986-01-01;18646
YU;1987-01-01;21097
YU;1988-01-01;23503
YU;1989-01-01;26012
YU;1990-01-01;28493
YU;1991-01-01;30503
YU;1992-01-01;30503
YU;1993-01-01;31341
YU;1994-01-01;32129
YU;1995-01-01;32951
YU;1996-01-01;33664
YU;1997-01-01;34177
YU;1998-01-01;34795
YU;1999-01-01;35518
YU;2000-01-01;36366
YU;2001-01-01;37840
YU;2002-01-01;39481
YU;2003-01-01;40520
YU;2004-01-01;40520
YU;2005-01-01;40520
YU;2006-01-01;40520
YU;2007-01-01;40520
YU;2008-01-01;40520
YU;2009-01-01;40520
YU;2010-01-01;40520
YU;2011-01-01;40520
YU;2012-01-01;40520
YU;2013-01-01;40520
YU;2014-01-01;40520
YU;2015-01-01;40520
YU;2016-01-01;40520
YU;2017-01-01;40520
YU;2018-01-01;40520
ZR;1980-01-01;103
ZR;1981-01-01;185
ZR;1982-01-01;284
ZR;1983-01-01;356
ZR;1984-01-01;450
ZR;1985-01-01;450
ZR;1986-01-01;450
ZR;1987-01-01;450
ZR;1988-01-01;450
ZR;1989-01-01;450
ZR;1990-01-01;450
ZR;1991-01-01;450
ZR;1992-01-01;450
ZR;1993-01-01;450
ZR;1994-01-01;450
ZR;1995-01-01;450
ZR;1996-01-01;450
ZR;1997-01-01;450
ZR;1998-01-01;450
ZR;1999-01-01;450
ZR;2000-01-01;450
ZR;2001-01-01;450
ZR;2002-01-01;450
ZR;2003-01-01;450
ZR;2004-01-01;450
ZR;2005-01-01;450
ZR;2006-01-01;450
ZR;2007-01-01;450
ZR;2008-01-01;450
ZR;2009-01-01;450
ZR;2010-01-01;450
ZR;2011-01-01;450
ZR;2012-01-01;450
ZR;2013-01-01;450
ZR;2014-01-01;450
ZR;2015-01-01;450
ZR;2016-01-01;450
ZR;2017-01-01;450
ZR;2018-01-01;450
ZM;1980-01-01;115
ZM;1981-01-01;223
ZM;1982-01-01;315
ZM;1983-01-01;407
ZM;1984-01-01;486
ZM;1985-01-01;591
ZM;1986-01-01;699
ZM;1987-01-01;798
ZM;1988-01-01;879
ZM;1989-01-01;932
ZM;1990-01-01;989
ZM;1991-01-01;1037
ZM;1992-01-01;1108
ZM;1993-01-01;1172
ZM;1994-01-01;1172
ZM;1995-01-01;1215
ZM;1996-01-01;1257
ZM;1997-01-01;1257
ZM;1998-01-01;1257
ZM;1999-01-01;1296
ZM;2000-01-01;1296
ZM;2001-01-01;1327
ZM;2002-01-01;1336
ZM;2003-01-01;1349
ZM;2004-01-01;1377
ZM;2005-01-01;1404
ZM;2006-01-01;1417
ZM;2007-01-01;1456
ZM;2008-01-01;1499
ZM;2009-01-01;1517
ZM;2010-01-01;1534
ZM;2011-01-01;1558
ZM;2012-01-01;1596
ZM;2013-01-01;1635
ZM;2014-01-01;1674
ZM;2015-01-01;1706
ZM;2016-01-01;1739
ZM;2017-01-01;1761
ZM;2018-01-01;1761
ZW;1980-01-01;320
ZW;1981-01-01;629
ZW;1982-01-01;900
ZW;1983-01-01;1177
ZW;1984-01-01;1402
ZW;1985-01-01;1645
ZW;1986-01-01;1898
ZW;1987-01-01;2139
ZW;1988-01-01;2321
ZW;1989-01-01;2498
ZW;1990-01-01;2701
ZW;1991-01-01;2889
ZW;1992-01-01;3092
ZW;1993-01-01;3272
ZW;1994-01-01;3272
ZW;1995-01-01;3452
ZW;1996-01-01;3602
ZW;1997-01-01;3602
ZW;1998-01-01;3602
ZW;1999-01-01;3602
ZW;2000-01-01;3602
ZW;2001-01-01;3602
ZW;2002-01-01;3602
ZW;2003-01-01;3602
ZW;2004-01-01;3602
ZW;2005-01-01;3602
ZW;2006-01-01;3602
ZW;2007-01-01;3602
ZW;2008-01-01;3602
ZW;2009-01-01;3602
ZW;2010-01-01;3602
ZW;2011-01-01;3602
ZW;2012-01-01;3602
ZW;2013-01-01;3625
ZW;2014-01-01;3652
ZW;2015-01-01;3680
ZW;2016-01-01;3693
ZW;2017-01-01;3693
ZW;2018-01-01;3693
