Code;Date;Number
NL;1998-01-01;3000
NL;1999-01-01;3051
NL;2000-01-01;2994
NL;2001-01-01;2653
NL;2002-01-01;2603
NL;2003-01-01;2861
NL;2004-01-01;2743
NL;2005-01-01;2850
NL;2006-01-01;2716
NL;2007-01-01;2446
NL;2008-01-01;2732
NL;2009-01-01;2854
NL;2010-01-01;2767
NL;2011-01-01;2895
NL;2012-01-01;2713
NL;2013-01-01;2764
NL;2014-01-01;2582
NL;2015-01-01;2494
NL;2016-01-01;2604
NL;2017-01-01;2606
NL;2018-01-01;2505
NZ;1980-01-01;3438
NZ;1981-01-01;3457
NZ;1982-01-01;3533
NZ;1983-01-01;3793
NZ;1984-01-01;4012
NZ;1985-01-01;3975
NZ;1986-01-01;4085
NZ;1987-01-01;4280
NZ;1988-01-01;4425
NZ;1989-01-01;4467
NZ;1990-01-01;4671
NZ;1991-01-01;4533
NZ;1992-01-01;4421
NZ;1993-01-01;3102
NZ;1994-01-01;3771
NZ;1995-01-01;4719
NZ;1996-01-01;7467
NZ;1997-01-01;9831
NZ;1998-01-01;5700
NZ;1999-01-01;7961
NZ;2000-01-01;7048
NZ;2001-01-01;7275
NZ;2002-01-01;6948
NZ;2003-01-01;6873
NZ;2004-01-01;6531
NZ;2005-01-01;7005
NZ;2006-01-01;7365
NZ;2007-01-01;7844
NZ;2008-01-01;5724
NZ;2009-01-01;6358
NZ;2010-01-01;6636
NZ;2011-01-01;6209
NZ;2012-01-01;7099
NZ;2013-01-01;6781
NZ;2014-01-01;7728
NZ;2015-01-01;6501
NZ;2016-01-01;6386
NZ;2017-01-01;6160
NZ;2018-01-01;6238
NI;1980-01-01;-1
NI;1981-01-01;-1
NI;1982-01-01;-1
NI;1983-01-01;64
NI;1984-01-01;49
NI;1985-01-01;35
NI;1986-01-01;39
NI;1987-01-01;-1
NI;1988-01-01;-1
NI;1989-01-01;-1
NI;1990-01-01;-1
NI;1991-01-01;-1
NI;1992-01-01;42
NI;1993-01-01;36
NI;1994-01-01;-1
NI;1995-01-01;35
NI;1996-01-01;-1
NI;1997-01-01;3
NI;1998-01-01;12
NI;1999-01-01;145
NI;2000-01-01;143
NI;2001-01-01;-1
NI;2002-01-01;-1
NI;2003-01-01;-1
NI;2004-01-01;-1
NI;2005-01-01;-1
NI;2006-01-01;-1
NI;2007-01-01;-1
NI;2008-01-01;-1
NI;2009-01-01;-1
NI;2010-01-01;-1
NI;2011-01-01;210
NI;2012-01-01;176
NI;2013-01-01;127
NI;2014-01-01;146
NI;2015-01-01;-1
NI;2016-01-01;-1
NI;2017-01-01;-1
NI;2018-01-01;-1
NG;1980-01-01;-1
NG;1981-01-01;-1
NG;1982-01-01;-1
NG;1983-01-01;-1
NG;1984-01-01;-1
NG;1985-01-01;441
NG;1986-01-01;-1
NG;1987-01-01;-1
NG;1988-01-01;-1
NG;1989-01-01;-1
NG;1990-01-01;258
NG;1991-01-01;-1
NG;1992-01-01;-1
NG;1993-01-01;-1
NG;1994-01-01;-1
NG;1995-01-01;-1
NG;1996-01-01;-1
NG;1997-01-01;-1
NG;1998-01-01;-1
NG;1999-01-01;-1
NG;2000-01-01;-1
NG;2001-01-01;-1
NG;2002-01-01;-1
NG;2003-01-01;-1
NG;2004-01-01;-1
NG;2005-01-01;-1
NG;2006-01-01;-1
NG;2007-01-01;-1
NG;2008-01-01;-1
NG;2009-01-01;-1
NG;2010-01-01;-1
NG;2011-01-01;811
NG;2012-01-01;718
NG;2013-01-01;919
NG;2014-01-01;-1
NG;2015-01-01;-1
NG;2016-01-01;235
NG;2017-01-01;280
NG;2018-01-01;338
R5;1980-01-01;-1
R5;1981-01-01;-1
R5;1982-01-01;-1
R5;1983-01-01;-1
R5;1984-01-01;-1
R5;1985-01-01;-1
R5;1986-01-01;-1
R5;1987-01-01;-1
R5;1988-01-01;-1
R5;1989-01-01;-1
R5;1990-01-01;-1
R5;1991-01-01;-1
R5;1992-01-01;-1
R5;1993-01-01;-1
R5;1994-01-01;-1
R5;1995-01-01;-1
R5;1996-01-01;-1
R5;1997-01-01;249100
R5;1998-01-01;271000
R5;1999-01-01;303000
R5;2000-01-01;335500
R5;2001-01-01;366200
R5;2002-01-01;374200
R5;2003-01-01;379700
R5;2004-01-01;395100
R5;2005-01-01;430600
R5;2006-01-01;468000
R5;2007-01-01;496300
R5;2008-01-01;498400
R5;2009-01-01;493600
R5;2010-01-01;525700
R5;2011-01-01;538700
R5;2012-01-01;578100
R5;2013-01-01;606400
R5;2014-01-01;614300
R5;2015-01-01;626400
R5;2016-01-01;640300
R5;2017-01-01;642000
R5;2018-01-01;633300
MK;1980-01-01;-1
MK;1981-01-01;-1
MK;1982-01-01;-1
MK;1983-01-01;-1
MK;1984-01-01;-1
MK;1985-01-01;-1
MK;1986-01-01;-1
MK;1987-01-01;-1
MK;1988-01-01;-1
MK;1989-01-01;-1
MK;1990-01-01;-1
MK;1991-01-01;-1
MK;1992-01-01;-1
MK;1993-01-01;128
MK;1994-01-01;236
MK;1995-01-01;176
MK;1996-01-01;65
MK;1997-01-01;184
MK;1998-01-01;144
MK;1999-01-01;66
MK;2000-01-01;124
MK;2001-01-01;125
MK;2002-01-01;251
MK;2003-01-01;71
MK;2004-01-01;53
MK;2005-01-01;68
MK;2006-01-01;59
MK;2007-01-01;118
MK;2008-01-01;39
MK;2009-01-01;50
MK;2010-01-01;28
MK;2011-01-01;40
MK;2012-01-01;53
MK;2013-01-01;46
MK;2014-01-01;-1
MK;2015-01-01;-1
MK;2016-01-01;-1
MK;2017-01-01;-1
MK;2018-01-01;-1
NO;1980-01-01;3963
NO;1981-01-01;4499
NO;1982-01-01;4426
NO;1983-01-01;4893
NO;1984-01-01;5293
NO;1985-01-01;4617
NO;1986-01-01;4422
NO;1987-01-01;5500
NO;1988-01-01;5837
NO;1989-01-01;5339
NO;1990-01-01;5644
NO;1991-01-01;5137
NO;1992-01-01;5061
NO;1993-01-01;4917
NO;1994-01-01;5146
NO;1995-01-01;5408
NO;1996-01-01;5627
NO;1997-01-01;6215
NO;1998-01-01;6219
NO;1999-01-01;6590
NO;2000-01-01;6700
NO;2001-01-01;6431
NO;2002-01-01;6287
NO;2003-01-01;5861
NO;2004-01-01;5490
NO;2005-01-01;5986
NO;2006-01-01;6076
NO;2007-01-01;6656
NO;2008-01-01;5430
NO;2009-01-01;3604
NO;2010-01-01;1813
NO;2011-01-01;1776
NO;2012-01-01;1564
NO;2013-01-01;1749
NO;2014-01-01;1563
NO;2015-01-01;1805
NO;2016-01-01;2060
NO;2017-01-01;2060
NO;2018-01-01;1674
R6;1980-01-01;-1
R6;1981-01-01;-1
R6;1982-01-01;-1
R6;1983-01-01;-1
R6;1984-01-01;-1
R6;1985-01-01;-1
R6;1986-01-01;-1
R6;1987-01-01;-1
R6;1988-01-01;-1
R6;1989-01-01;-1
R6;1990-01-01;-1
R6;1991-01-01;-1
R6;1992-01-01;-1
R6;1993-01-01;-1
R6;1994-01-01;-1
R6;1995-01-01;-1
R6;1996-01-01;-1
R6;1997-01-01;27000
R6;1998-01-01;23600
R6;1999-01-01;27800
R6;2000-01-01;29100
R6;2001-01-01;30000
R6;2002-01-01;29500
R6;2003-01-01;28500
R6;2004-01-01;29400
R6;2005-01-01;30900
R6;2006-01-01;33400
R6;2007-01-01;34700
R6;2008-01-01;32100
R6;2009-01-01;30100
R6;2010-01-01;31600
R6;2011-01-01;31800
R6;2012-01-01;33500
R6;2013-01-01;36600
R6;2014-01-01;33800
R6;2015-01-01;35200
R6;2016-01-01;34800
R6;2017-01-01;35100
R6;2018-01-01;36200
OM;1980-01-01;-1
OM;1981-01-01;-1
OM;1982-01-01;-1
OM;1983-01-01;-1
OM;1984-01-01;-1
OM;1985-01-01;-1
OM;1986-01-01;-1
OM;1987-01-01;-1
OM;1988-01-01;-1
OM;1989-01-01;-1
OM;1990-01-01;-1
OM;1991-01-01;-1
OM;1992-01-01;-1
OM;1993-01-01;-1
OM;1994-01-01;-1
OM;1995-01-01;-1
OM;1996-01-01;-1
OM;1997-01-01;-1
OM;1998-01-01;-1
OM;1999-01-01;-1
OM;2000-01-01;-1
OM;2001-01-01;-1
OM;2002-01-01;-1
OM;2003-01-01;-1
OM;2004-01-01;-1
OM;2005-01-01;-1
OM;2006-01-01;-1
OM;2007-01-01;-1
OM;2008-01-01;-1
OM;2009-01-01;-1
OM;2010-01-01;-1
OM;2011-01-01;-1
OM;2012-01-01;-1
OM;2013-01-01;-1
OM;2014-01-01;-1
OM;2015-01-01;346
OM;2016-01-01;369
OM;2017-01-01;391
OM;2018-01-01;420
PK;1980-01-01;406
PK;1981-01-01;-1
PK;1982-01-01;-1
PK;1983-01-01;-1
PK;1984-01-01;-1
PK;1985-01-01;-1
PK;1986-01-01;-1
PK;1987-01-01;-1
PK;1988-01-01;-1
PK;1989-01-01;-1
PK;1990-01-01;547
PK;1991-01-01;524
PK;1992-01-01;622
PK;1993-01-01;636
PK;1994-01-01;605
PK;1995-01-01;699
PK;1996-01-01;815
PK;1997-01-01;1076
PK;1998-01-01;1320
PK;1999-01-01;1133
PK;2000-01-01;1195
PK;2001-01-01;1226
PK;2002-01-01;1112
PK;2003-01-01;1127
PK;2004-01-01;1081
PK;2005-01-01;1284
PK;2006-01-01;1738
PK;2007-01-01;1558
PK;2008-01-01;1545
PK;2009-01-01;1212
PK;2010-01-01;1094
PK;2011-01-01;953
PK;2012-01-01;894
PK;2013-01-01;934
PK;2014-01-01;922
PK;2015-01-01;886
PK;2016-01-01;840
PK;2017-01-01;698
PK;2018-01-01;892
PA;1980-01-01;105
PA;1981-01-01;98
PA;1982-01-01;104
PA;1983-01-01;150
PA;1984-01-01;113
PA;1985-01-01;92
PA;1986-01-01;94
PA;1987-01-01;76
PA;1988-01-01;88
PA;1989-01-01;50
PA;1990-01-01;68
PA;1991-01-01;87
PA;1992-01-01;84
PA;1993-01-01;100
PA;1994-01-01;97
PA;1995-01-01;78
PA;1996-01-01;173
PA;1997-01-01;-1
PA;1998-01-01;-1
PA;1999-01-01;-1
PA;2000-01-01;160
PA;2001-01-01;214
PA;2002-01-01;230
PA;2003-01-01;260
PA;2004-01-01;218
PA;2005-01-01;303
PA;2006-01-01;440
PA;2007-01-01;475
PA;2008-01-01;371
PA;2009-01-01;370
PA;2010-01-01;468
PA;2011-01-01;441
PA;2012-01-01;234
PA;2013-01-01;87
PA;2014-01-01;287
PA;2015-01-01;403
PA;2016-01-01;417
PA;2017-01-01;409
PA;2018-01-01;497
PG;1980-01-01;-1
PG;1981-01-01;-1
PG;1982-01-01;-1
PG;1983-01-01;-1
PG;1984-01-01;-1
PG;1985-01-01;-1
PG;1986-01-01;-1
PG;1987-01-01;-1
PG;1988-01-01;-1
PG;1989-01-01;-1
PG;1990-01-01;-1
PG;1991-01-01;-1
PG;1992-01-01;-1
PG;1993-01-01;-1
PG;1994-01-01;-1
PG;1995-01-01;-1
PG;1996-01-01;-1
PG;1997-01-01;-1
PG;1998-01-01;-1
PG;1999-01-01;-1
PG;2000-01-01;-1
PG;2001-01-01;-1
PG;2002-01-01;-1
PG;2003-01-01;-1
PG;2004-01-01;-1
PG;2005-01-01;-1
PG;2006-01-01;-1
PG;2007-01-01;-1
PG;2008-01-01;46
PG;2009-01-01;-1
PG;2010-01-01;-1
PG;2011-01-01;-1
PG;2012-01-01;-1
PG;2013-01-01;79
PG;2014-01-01;-1
PG;2015-01-01;47
PG;2016-01-01;-1
PG;2017-01-01;-1
PG;2018-01-01;-1
PY;1980-01-01;-1
PY;1981-01-01;-1
PY;1982-01-01;-1
PY;1983-01-01;55
PY;1984-01-01;42
PY;1985-01-01;42
PY;1986-01-01;-1
PY;1987-01-01;-1
PY;1988-01-01;-1
PY;1989-01-01;40
PY;1990-01-01;52
PY;1991-01-01;-1
PY;1992-01-01;64
PY;1993-01-01;101
PY;1994-01-01;-1
PY;1995-01-01;-1
PY;1996-01-01;-1
PY;1997-01-01;-1
PY;1998-01-01;-1
PY;1999-01-01;-1
PY;2000-01-01;222
PY;2001-01-01;265
PY;2002-01-01;182
PY;2003-01-01;185
PY;2004-01-01;205
PY;2005-01-01;265
PY;2006-01-01;385
PY;2007-01-01;332
PY;2008-01-01;278
PY;2009-01-01;261
PY;2010-01-01;365
PY;2011-01-01;-1
PY;2012-01-01;-1
PY;2013-01-01;-1
PY;2014-01-01;-1
PY;2015-01-01;-1
PY;2016-01-01;-1
PY;2017-01-01;-1
PY;2018-01-01;350
PE;1980-01-01;362
PE;1981-01-01;425
PE;1982-01-01;350
PE;1983-01-01;343
PE;1984-01-01;-1
PE;1985-01-01;252
PE;1986-01-01;256
PE;1987-01-01;237
PE;1988-01-01;247
PE;1989-01-01;-1
PE;1990-01-01;268
PE;1991-01-01;247
PE;1992-01-01;283
PE;1993-01-01;288
PE;1994-01-01;398
PE;1995-01-01;-1
PE;1996-01-01;617
PE;1997-01-01;804
PE;1998-01-01;-1
PE;1999-01-01;992
PE;2000-01-01;1078
PE;2001-01-01;1010
PE;2002-01-01;869
PE;2003-01-01;924
PE;2004-01-01;823
PE;2005-01-01;1020
PE;2006-01-01;1271
PE;2007-01-01;1359
PE;2008-01-01;1535
PE;2009-01-01;694
PE;2010-01-01;300
PE;2011-01-01;1168
PE;2012-01-01;1190
PE;2013-01-01;1266
PE;2014-01-01;1287
PE;2015-01-01;1249
PE;2016-01-01;1163
PE;2017-01-01;1219
PE;2018-01-01;1222
PH;1980-01-01;1573
PH;1981-01-01;1605
PH;1982-01-01;1648
PH;1983-01-01;1676
PH;1984-01-01;1296
PH;1985-01-01;1580
PH;1986-01-01;1454
PH;1987-01-01;1644
PH;1988-01-01;1703
PH;1989-01-01;1843
PH;1990-01-01;1969
PH;1991-01-01;1921
PH;1992-01-01;1820
PH;1993-01-01;2038
PH;1994-01-01;2146
PH;1995-01-01;2376
PH;1996-01-01;2797
PH;1997-01-01;3565
PH;1998-01-01;3443
PH;1999-01-01;3361
PH;2000-01-01;3636
PH;2001-01-01;2605
PH;2002-01-01;854
PH;2003-01-01;1873
PH;2004-01-01;2696
PH;2005-01-01;2972
PH;2006-01-01;3257
PH;2007-01-01;3473
PH;2008-01-01;3313
PH;2009-01-01;2997
PH;2010-01-01;3393
PH;2011-01-01;3196
PH;2012-01-01;2994
PH;2013-01-01;3285
PH;2014-01-01;3589
PH;2015-01-01;3734
PH;2016-01-01;3419
PH;2017-01-01;3395
PH;2018-01-01;4300
PL;1980-01-01;7842
PL;1981-01-01;5558
PL;1982-01-01;5472
PL;1983-01-01;5524
PL;1984-01-01;5888
PL;1985-01-01;5894
PL;1986-01-01;6199
PL;1987-01-01;6451
PL;1988-01-01;7043
PL;1989-01-01;6137
PL;1990-01-01;5421
PL;1991-01-01;4475
PL;1992-01-01;4245
PL;1993-01-01;3672
PL;1994-01-01;4003
PL;1995-01-01;3860
PL;1996-01-01;3708
PL;1997-01-01;6349
PL;1998-01-01;6535
PL;1999-01-01;6956
PL;2000-01-01;7303
PL;2001-01-01;6530
PL;2002-01-01;6605
PL;2003-01-01;6241
PL;2004-01-01;7740
PL;2005-01-01;6583
PL;2006-01-01;2812
PL;2007-01-01;2753
PL;2008-01-01;2778
PL;2009-01-01;3140
PL;2010-01-01;3430
PL;2011-01-01;4123
PL;2012-01-01;4657
PL;2013-01-01;4411
PL;2014-01-01;4096
PL;2015-01-01;4815
PL;2016-01-01;4396
PL;2017-01-01;4041
PL;2018-01-01;4322
PT;1980-01-01;1823
PT;1981-01-01;1933
PT;1982-01-01;1826
PT;1983-01-01;1851
PT;1984-01-01;1852
PT;1985-01-01;1991
PT;1986-01-01;2268
PT;1987-01-01;2319
PT;1988-01-01;2464
PT;1989-01-01;3397
PT;1990-01-01;3642
PT;1991-01-01;3555
PT;1992-01-01;1207
PT;1993-01-01;268
PT;1994-01-01;191
PT;1995-01-01;201
PT;1996-01-01;162
PT;1997-01-01;172
PT;1998-01-01;157
PT;1999-01-01;195
PT;2000-01-01;146
PT;2001-01-01;163
PT;2002-01-01;179
PT;2003-01-01;165
PT;2004-01-01;187
PT;2005-01-01;205
PT;2006-01-01;220
PT;2007-01-01;281
PT;2008-01-01;405
PT;2009-01-01;617
PT;2010-01-01;545
PT;2011-01-01;646
PT;2012-01-01;647
PT;2013-01-01;669
PT;2014-01-01;740
PT;2015-01-01;945
PT;2016-01-01;751
PT;2017-01-01;680
PT;2018-01-01;690
QA;1980-01-01;-1
QA;1981-01-01;-1
QA;1982-01-01;-1
QA;1983-01-01;-1
QA;1984-01-01;-1
QA;1985-01-01;-1
QA;1986-01-01;-1
QA;1987-01-01;-1
QA;1988-01-01;-1
QA;1989-01-01;-1
QA;1990-01-01;-1
QA;1991-01-01;-1
QA;1992-01-01;-1
QA;1993-01-01;-1
QA;1994-01-01;-1
QA;1995-01-01;-1
QA;1996-01-01;-1
QA;1997-01-01;-1
QA;1998-01-01;-1
QA;1999-01-01;-1
QA;2000-01-01;-1
QA;2001-01-01;-1
QA;2002-01-01;-1
QA;2003-01-01;-1
QA;2004-01-01;-1
QA;2005-01-01;-1
QA;2006-01-01;-1
QA;2007-01-01;-1
QA;2008-01-01;-1
QA;2009-01-01;-1
QA;2010-01-01;-1
QA;2011-01-01;-1
QA;2012-01-01;61
QA;2013-01-01;332
QA;2014-01-01;482
QA;2015-01-01;-1
QA;2016-01-01;564
QA;2017-01-01;593
QA;2018-01-01;-1
KR;1980-01-01;5070
KR;1981-01-01;5303
KR;1982-01-01;5924
KR;1983-01-01;6394
KR;1984-01-01;8633
KR;1985-01-01;10585
KR;1986-01-01;12755
KR;1987-01-01;17057
KR;1988-01-01;20051
KR;1989-01-01;23315
KR;1990-01-01;25820
KR;1991-01-01;28133
KR;1992-01-01;31073
KR;1993-01-01;36493
KR;1994-01-01;45712
KR;1995-01-01;78499
KR;1996-01-01;90326
KR;1997-01-01;92684
KR;1998-01-01;75233
KR;1999-01-01;80642
KR;2000-01-01;102010
KR;2001-01-01;104612
KR;2002-01-01;106136
KR;2003-01-01;118651
KR;2004-01-01;140115
KR;2005-01-01;160921
KR;2006-01-01;166189
KR;2007-01-01;172469
KR;2008-01-01;170632
KR;2009-01-01;163523
KR;2010-01-01;170101
KR;2011-01-01;178924
KR;2012-01-01;188915
KR;2013-01-01;204589
KR;2014-01-01;210292
KR;2015-01-01;213694
KR;2016-01-01;208830
KR;2017-01-01;204775
KR;2018-01-01;209992
MD;1980-01-01;-1
MD;1981-01-01;-1
MD;1982-01-01;-1
MD;1983-01-01;-1
MD;1984-01-01;-1
MD;1985-01-01;-1
MD;1986-01-01;-1
MD;1987-01-01;-1
MD;1988-01-01;-1
MD;1989-01-01;-1
MD;1990-01-01;-1
MD;1991-01-01;-1
MD;1992-01-01;-1
MD;1993-01-01;103
MD;1994-01-01;533
MD;1995-01-01;309
MD;1996-01-01;424
MD;1997-01-01;352
MD;1998-01-01;280
MD;1999-01-01;271
MD;2000-01-01;250
MD;2001-01-01;454
MD;2002-01-01;269
MD;2003-01-01;296
MD;2004-01-01;306
MD;2005-01-01;388
MD;2006-01-01;312
MD;2007-01-01;347
MD;2008-01-01;295
MD;2009-01-01;139
MD;2010-01-01;150
MD;2011-01-01;108
MD;2012-01-01;115
MD;2013-01-01;96
MD;2014-01-01;139
MD;2015-01-01;124
MD;2016-01-01;155
MD;2017-01-01;110
MD;2018-01-01;113
RO;1980-01-01;3295
RO;1981-01-01;3162
RO;1982-01-01;3362
RO;1983-01-01;3595
RO;1984-01-01;3903
RO;1985-01-01;4580
RO;1986-01-01;4619
RO;1987-01-01;5112
RO;1988-01-01;5796
RO;1989-01-01;6059
RO;1990-01-01;3056
RO;1991-01-01;2376
RO;1992-01-01;1877
RO;1993-01-01;2042
RO;1994-01-01;2133
RO;1995-01-01;2232
RO;1996-01-01;2467
RO;1997-01-01;2430
RO;1998-01-01;2193
RO;1999-01-01;1391
RO;2000-01-01;1290
RO;2001-01-01;1405
RO;2002-01-01;1841
RO;2003-01-01;1174
RO;2004-01-01;1137
RO;2005-01-01;984
RO;2006-01-01;876
RO;2007-01-01;886
RO;2008-01-01;1031
RO;2009-01-01;1091
RO;2010-01-01;1418
RO;2011-01-01;1463
RO;2012-01-01;1077
RO;2013-01-01;1046
RO;2014-01-01;1036
RO;2015-01-01;1053
RO;2016-01-01;1063
RO;2017-01-01;1178
RO;2018-01-01;1147
RU;1980-01-01;-1
RU;1981-01-01;-1
RU;1982-01-01;-1
RU;1983-01-01;-1
RU;1984-01-01;-1
RU;1985-01-01;-1
RU;1986-01-01;-1
RU;1987-01-01;-1
RU;1988-01-01;-1
RU;1989-01-01;-1
RU;1990-01-01;-1
RU;1991-01-01;-1
RU;1992-01-01;51344
RU;1993-01-01;32477
RU;1994-01-01;25745
RU;1995-01-01;24444
RU;1996-01-01;25994
RU;1997-01-01;23229
RU;1998-01-01;24753
RU;1999-01-01;27844
RU;2000-01-01;32337
RU;2001-01-01;34090
RU;2002-01-01;33308
RU;2003-01-01;34870
RU;2004-01-01;30190
RU;2005-01-01;32253
RU;2006-01-01;37691
RU;2007-01-01;39439
RU;2008-01-01;41849
RU;2009-01-01;38564
RU;2010-01-01;42500
RU;2011-01-01;41414
RU;2012-01-01;44211
RU;2013-01-01;44914
RU;2014-01-01;40308
RU;2015-01-01;45517
RU;2016-01-01;41587
RU;2017-01-01;36883
RU;2018-01-01;37957
RW;1980-01-01;3
RW;1981-01-01;7
RW;1982-01-01;2
RW;1983-01-01;3
RW;1984-01-01;6
RW;1985-01-01;1
RW;1986-01-01;1
RW;1987-01-01;2
RW;1988-01-01;6
RW;1989-01-01;1
RW;1990-01-01;4
RW;1991-01-01;1
RW;1992-01-01;2
RW;1993-01-01;-1
RW;1994-01-01;3
RW;1995-01-01;-1
RW;1996-01-01;-1
RW;1997-01-01;-1
RW;1998-01-01;-1
RW;1999-01-01;4
RW;2000-01-01;-1
RW;2001-01-01;-1
RW;2002-01-01;-1
RW;2003-01-01;-1
RW;2004-01-01;-1
RW;2005-01-01;-1
RW;2006-01-01;-1
RW;2007-01-01;-1
RW;2008-01-01;-1
RW;2009-01-01;-1
RW;2010-01-01;-1
RW;2011-01-01;-1
RW;2012-01-01;70
RW;2013-01-01;-1
RW;2014-01-01;12
RW;2015-01-01;6
RW;2016-01-01;6
RW;2017-01-01;6
RW;2018-01-01;7
KN;1980-01-01;-1
KN;1981-01-01;-1
KN;1982-01-01;-1
KN;1983-01-01;-1
KN;1984-01-01;-1
KN;1985-01-01;-1
KN;1986-01-01;-1
KN;1987-01-01;-1
KN;1988-01-01;-1
KN;1989-01-01;-1
KN;1990-01-01;-1
KN;1991-01-01;-1
KN;1992-01-01;-1
KN;1993-01-01;-1
KN;1994-01-01;-1
KN;1995-01-01;-1
KN;1996-01-01;-1
KN;1997-01-01;-1
KN;1998-01-01;-1
KN;1999-01-01;-1
KN;2000-01-01;-1
KN;2001-01-01;-1
KN;2002-01-01;-1
KN;2003-01-01;-1
KN;2004-01-01;-1
KN;2005-01-01;-1
KN;2006-01-01;-1
KN;2007-01-01;-1
KN;2008-01-01;-1
KN;2009-01-01;-1
KN;2010-01-01;-1
KN;2011-01-01;-1
KN;2012-01-01;-1
KN;2013-01-01;-1
KN;2014-01-01;-1
KN;2015-01-01;4
KN;2016-01-01;5
KN;2017-01-01;9
KN;2018-01-01;4
LC;1980-01-01;14
LC;1981-01-01;10
LC;1982-01-01;-1
LC;1983-01-01;5
LC;1984-01-01;1
LC;1985-01-01;-1
LC;1986-01-01;-1
LC;1987-01-01;-1
LC;1988-01-01;-1
LC;1989-01-01;-1
LC;1990-01-01;2
LC;1991-01-01;-1
LC;1992-01-01;1
LC;1993-01-01;-1
LC;1994-01-01;-1
LC;1995-01-01;4
LC;1996-01-01;5
LC;1997-01-01;-1
LC;1998-01-01;-1
LC;1999-01-01;-1
LC;2000-01-01;-1
LC;2001-01-01;7
LC;2002-01-01;-1
LC;2003-01-01;-1
LC;2004-01-01;-1
LC;2005-01-01;-1
LC;2006-01-01;-1
LC;2007-01-01;-1
LC;2008-01-01;-1
LC;2009-01-01;-1
LC;2010-01-01;-1
LC;2011-01-01;-1
LC;2012-01-01;-1
LC;2013-01-01;-1
LC;2014-01-01;-1
LC;2015-01-01;-1
LC;2016-01-01;5
LC;2017-01-01;3
LC;2018-01-01;2
VC;1980-01-01;-1
VC;1981-01-01;-1
VC;1982-01-01;-1
VC;1983-01-01;-1
VC;1984-01-01;-1
VC;1985-01-01;-1
VC;1986-01-01;-1
VC;1987-01-01;-1
VC;1988-01-01;-1
VC;1989-01-01;-1
VC;1990-01-01;-1
VC;1991-01-01;-1
VC;1992-01-01;-1
VC;1993-01-01;-1
VC;1994-01-01;-1
VC;1995-01-01;-1
VC;1996-01-01;8
VC;1997-01-01;-1
VC;1998-01-01;-1
VC;1999-01-01;-1
VC;2000-01-01;2
VC;2001-01-01;-1
VC;2002-01-01;-1
VC;2003-01-01;-1
VC;2004-01-01;-1
VC;2005-01-01;-1
VC;2006-01-01;-1
VC;2007-01-01;-1
VC;2008-01-01;-1
VC;2009-01-01;-1
VC;2010-01-01;-1
VC;2011-01-01;-1
VC;2012-01-01;2
VC;2013-01-01;8
VC;2014-01-01;8
VC;2015-01-01;7
VC;2016-01-01;-1
VC;2017-01-01;3
VC;2018-01-01;4
WS;1980-01-01;2
WS;1981-01-01;2
WS;1982-01-01;-1
WS;1983-01-01;-1
WS;1984-01-01;-1
WS;1985-01-01;4
WS;1986-01-01;-1
WS;1987-01-01;-1
WS;1988-01-01;-1
WS;1989-01-01;-1
WS;1990-01-01;-1
WS;1991-01-01;2
WS;1992-01-01;-1
WS;1993-01-01;-1
WS;1994-01-01;-1
WS;1995-01-01;2
WS;1996-01-01;3
WS;1997-01-01;-1
WS;1998-01-01;-1
WS;1999-01-01;-1
WS;2000-01-01;-1
WS;2001-01-01;-1
WS;2002-01-01;-1
WS;2003-01-01;7
WS;2004-01-01;2
WS;2005-01-01;-1
WS;2006-01-01;-1
WS;2007-01-01;11
WS;2008-01-01;-1
WS;2009-01-01;-1
WS;2010-01-01;-1
WS;2011-01-01;-1
WS;2012-01-01;-1
WS;2013-01-01;-1
WS;2014-01-01;100
WS;2015-01-01;4
WS;2016-01-01;-1
WS;2017-01-01;-1
WS;2018-01-01;1
SM;1980-01-01;-1
SM;1981-01-01;-1
SM;1982-01-01;-1
SM;1983-01-01;-1
SM;1984-01-01;-1
SM;1985-01-01;-1
SM;1986-01-01;-1
SM;1987-01-01;-1
SM;1988-01-01;-1
SM;1989-01-01;-1
SM;1990-01-01;-1
SM;1991-01-01;-1
SM;1992-01-01;-1
SM;1993-01-01;-1
SM;1994-01-01;-1
SM;1995-01-01;-1
SM;1996-01-01;-1
SM;1997-01-01;-1
SM;1998-01-01;-1
SM;1999-01-01;-1
SM;2000-01-01;-1
SM;2001-01-01;-1
SM;2002-01-01;-1
SM;2003-01-01;-1
SM;2004-01-01;-1
SM;2005-01-01;29
SM;2006-01-01;39
SM;2007-01-01;62
SM;2008-01-01;74
SM;2009-01-01;104
SM;2010-01-01;126
SM;2011-01-01;64
SM;2012-01-01;-1
SM;2013-01-01;166
SM;2014-01-01;195
SM;2015-01-01;303
SM;2016-01-01;479
SM;2017-01-01;618
SM;2018-01-01;695
ST;1980-01-01;-1
ST;1981-01-01;-1
ST;1982-01-01;-1
ST;1983-01-01;-1
ST;1984-01-01;-1
ST;1985-01-01;-1
ST;1986-01-01;-1
ST;1987-01-01;-1
ST;1988-01-01;-1
ST;1989-01-01;-1
ST;1990-01-01;-1
ST;1991-01-01;-1
ST;1992-01-01;-1
ST;1993-01-01;-1
ST;1994-01-01;-1
ST;1995-01-01;-1
ST;1996-01-01;-1
ST;1997-01-01;-1
ST;1998-01-01;-1
ST;1999-01-01;-1
